# LAMMPS data file written by OVITO Basic 3.12.1

1500 atoms
2 atom types

-10.9699634716 16.4549452075 xlo xhi
-10.9699634716 16.4549452075 ylo yhi
-10.9699634716 16.4549452075 zlo zhi

Masses

1 22.98977  # Na
2 15.9994  # O

Atoms  # atomic

146 1 -6.8562271698 1.371245434 1.371245434
147 1 -9.5987180377 1.371245434 1.371245434
148 1 -6.8562271698 4.1137363019 4.1137363019
149 1 -6.8562271698 4.1137363019 1.371245434
150 1 -9.5987180377 1.371245434 4.1137363019
151 1 -6.8562271698 1.371245434 4.1137363019
152 1 -9.5987180377 4.1137363019 1.371245434
153 2 -10.9699634716 -1.7763568394e-15 -3.5527136788e-15
154 2 -10.9699634716 2.7424908679 2.7424908679
155 2 -8.2274726037 -1.6263568394e-15 2.7424908679
156 2 -8.2274726037 2.7424908679 -3.5527136788e-15
157 1 -9.5987180377 4.1137363019 9.5987180377
158 1 -6.8562271698 1.371245434 6.8562271698
159 1 -9.5987180377 1.371245434 6.8562271698
160 1 -6.8562271698 4.1137363019 9.5987180377
161 1 -6.8562271698 4.1137363019 6.8562271698
162 1 -9.5987180377 1.371245434 9.5987180377
163 1 -6.8562271698 1.371245434 9.5987180377
164 1 -9.5987180377 4.1137363019 6.8562271698
165 2 -10.9699634716 -1.4763568394e-15 5.4849817358
166 2 -10.9699634716 2.7424908679 8.2274726037
167 2 -8.2274726037 -1.3263568394e-15 8.2274726037
168 2 -8.2274726037 2.7424908679 5.4849817358
169 1 -9.5987180377 4.1137363019 15.0836997735
170 1 -6.8562271698 1.371245434 12.3412089056
171 1 -9.5987180377 1.371245434 12.3412089056
172 1 -6.8562271698 4.1137363019 15.0836997735
173 1 -6.8562271698 4.1137363019 12.3412089056
174 1 -9.5987180377 1.371245434 15.0836997735
175 1 -6.8562271698 1.371245434 15.0836997735
176 1 -9.5987180377 4.1137363019 12.3412089056
177 2 -10.9699634716 -1.1763568394e-15 10.9699634716
178 2 -10.9699634716 2.7424908679 13.7124543395
179 2 -8.2274726037 -1.0263568394e-15 13.7124543395
180 2 -8.2274726037 2.7424908679 10.9699634716
181 1 -9.5987180377 9.5987180377 -6.8562271698
182 1 -6.8562271698 6.8562271698 -9.5987180377
183 1 -9.5987180377 6.8562271698 -9.5987180377
184 1 -6.8562271698 9.5987180377 -6.8562271698
185 1 -6.8562271698 9.5987180377 -9.5987180377
186 1 -9.5987180377 6.8562271698 -6.8562271698
187 1 -6.8562271698 6.8562271698 -6.8562271698
188 1 -9.5987180377 9.5987180377 -9.5987180377
189 2 -10.9699634716 5.4849817358 -10.9699634716
190 2 -10.9699634716 8.2274726037 -8.2274726037
191 2 -8.2274726037 5.4849817358 -8.2274726037
192 2 -8.2274726037 8.2274726037 -10.9699634716
193 1 -9.5987180377 9.5987180377 -1.371245434
194 1 -6.8562271698 6.8562271698 -4.1137363019
195 1 -9.5987180377 6.8562271698 -4.1137363019
196 1 -6.8562271698 9.5987180377 -1.371245434
197 1 -6.8562271698 9.5987180377 -4.1137363019
198 1 -9.5987180377 6.8562271698 -1.371245434
199 1 -6.8562271698 6.8562271698 -1.371245434
200 1 -9.5987180377 9.5987180377 -4.1137363019
201 2 -10.9699634716 5.4849817358 -5.4849817358
202 2 -10.9699634716 8.2274726037 -2.7424908679
203 2 -8.2274726037 5.4849817358 -2.7424908679
204 2 -8.2274726037 8.2274726037 -5.4849817358
205 1 -9.5987180377 9.5987180377 4.1137363019
206 1 -6.8562271698 6.8562271698 1.371245434
207 1 -9.5987180377 6.8562271698 1.371245434
208 1 -6.8562271698 9.5987180377 4.1137363019
209 1 -6.8562271698 9.5987180377 1.371245434
210 1 -9.5987180377 6.8562271698 4.1137363019
211 1 -6.8562271698 6.8562271698 4.1137363019
212 1 -9.5987180377 9.5987180377 1.371245434
213 2 -10.9699634716 5.4849817358 -3.5527136788e-15
214 2 -10.9699634716 8.2274726037 2.7424908679
215 2 -8.2274726037 5.4849817358 2.7424908679
216 2 -8.2274726037 8.2274726037 -3.5527136788e-15
217 1 -9.5987180377 9.5987180377 9.5987180377
218 1 -6.8562271698 6.8562271698 6.8562271698
219 1 -9.5987180377 6.8562271698 6.8562271698
220 1 -6.8562271698 9.5987180377 9.5987180377
221 1 -6.8562271698 9.5987180377 6.8562271698
222 1 -9.5987180377 6.8562271698 9.5987180377
223 1 -6.8562271698 6.8562271698 9.5987180377
224 1 -9.5987180377 9.5987180377 6.8562271698
225 2 -10.9699634716 5.4849817358 5.4849817358
226 2 -10.9699634716 8.2274726037 8.2274726037
227 2 -8.2274726037 5.4849817358 8.2274726037
228 2 -8.2274726037 8.2274726037 5.4849817358
229 1 -9.5987180377 9.5987180377 15.0836997735
230 1 -6.8562271698 6.8562271698 12.3412089056
231 1 -9.5987180377 6.8562271698 12.3412089056
232 1 -6.8562271698 9.5987180377 15.0836997735
233 1 -6.8562271698 9.5987180377 12.3412089056
234 1 -9.5987180377 6.8562271698 15.0836997735
235 1 -6.8562271698 6.8562271698 15.0836997735
236 1 -9.5987180377 9.5987180377 12.3412089056
237 2 -10.9699634716 5.4849817358 10.9699634716
